num_compra,cliente,vendedor,tipo_de_mercadoria,filial,data_compra,valor_compra,imposto,cpf_na_nota,produto_devolvido,motivo_devolucao
22528544,151706,ALESSANDRA,REL MASC DIGITAL,Loja Manacapuru,2021-05-14 10:32:43.000,24.096,1.08432,Sim,Não,Sem devolução
23701297,152330,DELRY,ROUP INFANTIL ATÉ 3P,Loja Manacapuru,2020-06-09 17:19:54.000,9.516,0.42822,Sim,Sim,Insatisfação com o produto
23762028,153303,JOSE,LIXEIRA,Loja Manacapuru,2021-11-06 10:48:46.000,2.5559999999999996,0.11501999999999998,Sim,Não,Sem devolução
22765084,153646,RICARDO,BOLSA TÉRMICA/NECESS,Loja Manacapuru,2021-05-19 13:57:13.000,62.108000000000004,2.79486,Sim,Não,Sem devolução
23090518,154570,LINCOLN,CARREGADOR/PILHA,Loja Manacapuru,2021-05-26 17:09:53.000,36.704,1.65168,Sim,Não,Sem devolução
21990533,154689,FRANCIOLGA,ARTIGOS INFLÁVEIS,Loja Manacapuru,2020-05-03 20:40:58.000,18.328,0.8247599999999999,Sim,Sim,Antecipação de troca
22472236,157030,RILDO,ESPORTE INFANTIL,Loja Manacapuru,2021-12-05 20:27:20.000,26.34,1.1853,Sim,Sim,Defeito do produto
23226045,157664,SINEON,MODULADO PARA QUARTO,Loja Itacoatiara,2021-05-30 12:03:30.000,175.0,7.875,Sim,Não,Sem devolução
26215069,160048,ENILZA,CÔMODA INFANTIL,Loja Itacoatiara,2021-01-30 17:40:47.000,55.276,2.48742,Sim,Sim,Problema na Entrega
22904638,160853,EURIZANGELA,ROUP INFANTIL 4/5 P,Loja Itacoatiara,2021-05-23 10:36:13.000,186.984,8.41428,Sim,Sim,Defeito do produto
22592105,161083,EMANUELLA,MESA P/ COMP/ESCRIV,Loja Itacoatiara,2021-05-15 15:41:06.000,52.95599999999999,2.3830199999999992,Sim,Não,Sem devolução
25755812,161989,MARIA,ROUP BASC 5/12 PTS,Loja Autazes,2021-01-22 12:46:08.000,13.6,0.612,Sim,Sim,Problema na Entrega
25863938,164384,SIDNEY,ROUP COR 3/4 PTS,Loja Itacoatiara,2021-01-24 15:06:33.000,101.844,4.582979999999999,Sim,Sim,Defeito do produto
23370025,165135,ITALO,ROUP BASC ATÉ 4 PTS,Loja Autazes,2020-06-02 17:11:43.000,5.576,0.25092,Sim,Sim,Defeito do produto
23370113,165649,FERNANDO,ROUP COR ATÉ 2 PTS,Loja Autazes,2020-06-02 17:13:01.000,22.915999999999997,1.0312199999999998,Sim,Sim,Insatisfação com o produto
26130229,166004,SALETE,TÊNIS QD/MESA/SQUASH,Loja Autazes,2021-01-28 21:44:55.000,19.708000000000002,0.8868600000000001,Sim,Não,Sem devolução
23081331,166435,GILVANA,PUFF/ALMOFADÃO,Loja Autazes,2021-05-26 14:36:23.000,94.396,4.24782,Sim,Não,Sem devolução
25553491,167376,ISRAEL,MED PRES/GLIC/OUTROS,Loja Autazes,2021-01-18 18:48:11.000,10.975999999999999,0.4939199999999999,Sim,Sim,Problema na Entrega
21853208,168104,EDCARLOS,NEBULIZADOR,Loja Autazes,2021-01-05 12:22:53.000,68.288,3.0729599999999997,Sim,Não,Sem devolução
23111236,170105,ANDRE,TERMÔMETRO,Loja Itacoatiara,2021-05-27 13:30:09.000,32.12799999999999,1.4457599999999997,Sim,Não,Sem devolução
24283784,170426,MARIO,MASSAGEADOR,Loja Itacoatiara,2021-06-22 11:58:53.000,387.212,17.42454,Sim,Não,Sem devolução
23746959,171256,EWERTON,UMIDIFICADOR/DESUMID,Loja Itacoatiara,2021-10-06 17:35:53.000,176.89999999999998,7.960499999999999,Sim,Sim,Antecipação de troca
24745940,172486,ADRIANO,ACESS DE MEDICINA,Loja Autazes,2021-02-01 15:11:40.000,28.616,1.28772,Sim,Sim,Insatisfação com o atendimento
23716247,172487,MARIA,BALANÇA P/ BANHEIRO,Loja Autazes,2020-06-09 20:30:54.000,11.895999999999999,0.5353199999999999,Sim,Sim,Insatisfação com o produto
25372453,172742,RIBICA,NÁUTICO,Loja Autazes,2021-01-15 11:37:47.000,13.308,0.59886,Sim,Sim,Antecipação de troca
24349983,173037,ANDREZA,CHIP,Loja Itacoatiara,2021-06-23 16:27:04.000,40.46,1.8207,Sim,Não,Sem devolução
23388774,173738,RICARDO,SMART MULTISIM PRÉ,Loja Autazes,2021-03-06 11:50:18.000,444.78,20.015099999999997,Sim,Sim,Problema na Entrega
22458307,174475,JEICYANE,CÔMODA,Loja Autazes,2021-12-05 17:41:14.000,5.911999999999999,0.26603999999999994,Sim,Sim,Defeito do produto
24046180,175483,VERA,BICA D'ÁGUA,Loja Autazes,2021-06-16 21:12:17.000,18.983999999999998,0.8542799999999999,Sim,Não,Sem devolução
23148268,176326,LILIANE,TELEF CONVENC FIXO,Loja Autazes,2021-05-28 16:30:28.000,11.427999999999999,0.5142599999999999,Sim,Sim,Insatisfação com o produto
23392042,176826,KEILA,ACESS INFORMÁTICA,Loja Autazes,2021-03-06 13:12:56.000,11.591999999999999,0.5216399999999999,Sim,Sim,Insatisfação com o produto
23716322,177380,CRISTIANE,ACESSÓRIOS VÍDEO,Loja Autazes,2020-06-09 20:31:47.000,34.924,1.57158,Sim,Não,Sem devolução
24046149,178505,GREICE,VITRINE/ADEGA,Loja Autazes,2021-06-16 21:12:08.000,16.14,0.7263,Sim,Sim,Problema na Entrega
24721907,180132,ILSSISLANNY,TEL CELULAR LIVRE,Loja Itacoatiara,2020-01-01 20:57:34.000,44.907999999999994,2.02086,Sim,Não,Sem devolução
24001981,181083,CINTIA,CAIXA DE SOM INFORM,Loja Itacoatiara,2021-06-15 22:11:28.000,36.428,1.6392599999999997,Sim,Não,Sem devolução
25417190,181177,FRANCIANE,MOCHILA URBANA,Loja Manacapuru,2021-01-16 13:43:22.000,1.0759999999999998,0.04841999999999999,Sim,Sim,Defeito do produto
24824312,181878,MONICA,MOCHILA P/ NOTEBOOK,Loja Manacapuru,2021-04-01 08:34:23.000,29.383999999999997,1.32228,Sim,Sim,Insatisfação com o atendimento
24102621,182497,ROSA,CASE E PROTETOR,Loja Manacapuru,2020-06-18 13:02:45.000,1.716,0.07722,Sim,Sim,Problema na Entrega
24923226,182542,MARIZA,BABA ELETRÔNICA,Loja Manacapuru,2021-06-01 08:39:09.000,6.175999999999999,0.27791999999999994,Sim,Sim,Defeito do produto
25179899,182834,NAIANE,RÁDIO PORTÁTIL,Loja Manacapuru,2020-01-11 13:21:16.000,23.272000000000002,1.04724,Sim,Sim,Problema na Entrega
23877172,183054,PATRICIA,RÁDIO GRAVADOR,Loja Manacapuru,2020-06-13 13:39:15.000,18.544,0.83448,Sim,Sim,Insatisfação com o produto
26250139,184005,JANAINA,MOUSE,Loja Manacapuru,2021-01-31 11:12:37.000,19.119999999999997,0.8603999999999998,Sim,Não,Sem devolução
24193558,184075,ANA,LANCHEIRA,Loja Manacapuru,2021-06-20 12:56:43.000,18.616,0.8377199999999999,Sim,Não,Sem devolução
26015666,187249,MARLISON,ARTIGOS ESPORTIVOS,Loja Manacapuru,2021-01-27 08:33:04.000,12.223999999999998,0.5500799999999999,Sim,Sim,Problema na Entrega
25265030,189392,DAYANE,RÁDIO RELÓGIO,Loja Manacapuru,2021-01-13 08:58:04.000,11.232,0.50544,Sim,Não,Sem devolução
25279579,190320,DIANA,CAIXA DE SOM ÁUDIO,Loja Manacapuru,2021-01-13 13:41:06.000,21.691999999999997,0.9761399999999998,Sim,Não,Sem devolução
24837077,191183,PATRICIA,ESPREMEDOR ELÉTRICO,Loja Manacapuru,2021-04-01 13:19:04.000,6.332,0.28493999999999997,Sim,Não,Sem devolução
23824396,191222,CRISTIANE,ESCOVA MODELADORA,Loja Manacapuru,2021-12-06 13:01:54.000,4.392,0.19764,Sim,Não,Sem devolução
23493810,191699,ADRIANA,MÁQUINA DE FAZER PÃO,Loja Manacapuru,2021-05-06 13:17:39.000,11.299999999999999,0.5085,Sim,Não,Sem devolução
25130560,194248,AUTO,CHAPA,Loja Manacapuru,2021-10-01 13:42:16.000,2.112,0.09504,Sim,Sim,Antecipação de troca
24923184,195001,AUTO,SECADOR,Loja Manacapuru,2021-06-01 08:37:59.000,10.24,0.4608,Sim,Não,Sem devolução
22263874,195834,RAYANE,CHURRASQUEIRA ELÉTRI,Loja Itacoatiara,2021-09-05 10:05:45.000,109.95999999999998,4.948199999999999,Sim,Sim,Antecipação de troca
22107812,197625,DAYANE,FRITADEIRA,Loja Autazes,2021-05-05 21:48:24.000,7.024,0.31607999999999997,Sim,Não,Sem devolução
23835546,197647,ALINE,MODEM,Loja Autazes,2021-12-06 16:12:13.000,50.008,2.25036,Sim,Sim,Antecipação de troca
22037740,198867,ROSA,MUSICAL,Loja Autazes,2021-04-05 19:01:09.000,2.1559999999999997,0.09701999999999998,Sim,Não,Sem devolução
25886560,199708,JOAO,CARRINHOS & CIA CONT,Loja Itacoatiara,2021-01-24 19:46:47.000,26.86,1.2086999999999999,Sim,Não,Sem devolução
22950906,200549,NATANAEL,ACESSÓRIO BRINQUEDO,Loja Manacapuru,2021-05-24 13:55:01.000,13.668,0.6150599999999999,Sim,Sim,Problema na Entrega
23938629,200823,ALCILENE,CONJ PLAYSET/MENINAS,Loja Itacoatiara,2021-06-14 18:21:39.000,174.96400000000003,7.873380000000001,Sim,Sim,Insatisfação com o produto
22775895,201574,INES,CONJ PLAYSET/MENINOS,Loja Manacapuru,2021-05-19 17:34:23.000,42.339999999999996,1.9052999999999998,Sim,Sim,Problema na Entrega
22677386,202470,ELIONILDA,CHALEIRA ELÉTRICA,Loja Itacoatiara,2021-05-17 12:29:31.000,55.06799999999999,2.4780599999999997,Sim,Não,Sem devolução
24277574,202759,TIAGO,VENTILADOR DE PAREDE,Loja Manacapuru,2021-06-22 08:12:09.000,67.408,3.03336,Sim,Sim,Antecipação de troca
21917381,202785,OSANES,VENTILADOR DE TETO,Loja Itacoatiara,2021-02-05 17:31:26.000,114.60399999999998,5.157179999999999,Sim,Sim,Antecipação de troca
24846142,204455,MANOEL,FERRO À VAPOR/SPRAY,Loja Itacoatiara,2021-04-01 16:24:29.000,339.02,15.255899999999999,Sim,Não,Sem devolução
24764423,205734,SANDRA,MOCHILETE,Loja Itacoatiara,2021-02-01 19:45:15.000,369.18,16.6131,Sim,Sim,Insatisfação com o atendimento
22963893,205961,DANIELE,MOCHILA ESCOLAR,Loja Itacoatiara,2021-05-24 18:01:36.000,149.044,6.706980000000001,Sim,Sim,Problema na Entrega
21868248,206940,FRANCIVALDO,MALA INFANTIL,Loja Manacapuru,2021-01-05 17:22:30.000,17.34,0.7803,Sim,Sim,Insatisfação com o produto
25902581,207306,FRANCISCO,ANTENA,Loja Manacapuru,2021-01-25 09:36:43.000,7.763999999999999,0.34937999999999997,Sim,Sim,Antecipação de troca
23101989,207562,GIZELE,ROTEADORES E ADAPTAD,Loja Manacapuru,2021-05-26 21:59:01.000,10.388,0.46746,Sim,Sim,Insatisfação com o produto
25297814,208037,MILENA,TELEFONE RURAL,Loja Manacapuru,2021-01-13 18:19:30.000,6.3919999999999995,0.28763999999999995,Sim,Não,Sem devolução
24972318,209341,ALCILENE,HOME,Loja Manacapuru,2020-01-01 08:37:58.000,18.608,0.83736,Sim,Não,Sem devolução
25991227,209361,SUZANA,FILTRO M CONSTRUÇÃO,Loja Manacapuru,2021-01-26 17:37:27.000,71.39999999999999,3.2129999999999996,Sim,Não,Sem devolução
22200273,209751,DAYSEANA,FILTRO UD,Loja Manacapuru,2021-01-05 21:09:05.000,15.775999999999998,0.7099199999999999,Sim,Sim,Insatisfação com o produto
24220091,209916,DENIS,DUCHA/CHUVE/CAMPAINH,Loja Manacapuru,2021-06-20 19:49:58.000,7.472,0.33624,Sim,Não,Sem devolução
22815735,211203,BRENDA,TORNEIRA,Loja Manacapuru,2021-05-20 17:13:33.000,14.384,0.64728,Sim,Sim,Insatisfação com o produto
23853069,211755,LEENA,INSTRUM DE CORDAS,Loja Manacapuru,2021-12-06 19:52:16.000,7.031999999999999,0.31643999999999994,Sim,Sim,Antecipação de troca
23796459,212442,JULIANA,COMPRESSOR AR/AQUEC,Loja Manacapuru,2021-11-06 18:43:26.000,38.0,1.71,Sim,Sim,Insatisfação com o produto
22749340,213095,MARIA,RECEPTOR ANTENA,Loja Manacapuru,2021-05-19 08:42:47.000,65.32799999999999,2.9397599999999993,Sim,Sim,Insatisfação com o produto
24363088,213373,NEILA,COMPUTADORES,Loja Manacapuru,2021-06-23 20:09:29.000,11.924,0.53658,Sim,Sim,Insatisfação com o atendimento
23252795,214269,GILVAN,CONJ SEG RESIDENCIAL,Loja Manacapuru,2021-05-30 19:18:42.000,76.97999999999999,3.4640999999999993,Sim,Não,Sem devolução
25252260,214281,MICHELLE,LUMIN. DE EMERGÊNCIA,Loja Manacapuru,2021-12-01 19:39:22.000,37.6,1.692,Sim,Não,Sem devolução
25372688,215046,VANDA,WALKIE TALKIE,Loja Manacapuru,2021-01-15 11:39:06.000,27.688,1.24596,Sim,Sim,Insatisfação com o produto
25348302,216660,KEILA,MÍDIAS PS3/PS4,Loja Manacapuru,2021-01-14 17:58:05.000,17.552,0.78984,Sim,Sim,Defeito do produto
22452653,216977,AUTO,MÍDIAS X-BOX,Loja Manacapuru,2021-12-05 16:27:30.000,61.45599999999999,2.7655199999999995,Sim,Sim,Insatisfação com o atendimento
25700706,217077,JOSE,HOME THEATER,Loja Manacapuru,2021-01-21 12:11:25.000,59.656,2.68452,Sim,Sim,Antecipação de troca
25252198,217371,ADONIAS,"TV LED DE 55"" À 59""",Loja Manacapuru,2021-12-01 19:37:54.000,3431.04,154.39679999999998,Sim,Sim,Problema na Entrega
25912021,217461,RITA,CIRCULADOR,Loja Manacapuru,2021-01-25 12:22:10.000,7.9639999999999995,0.35838,Sim,Não,Sem devolução
25668870,217602,BRUNA,BOLSAS,Loja Manacapuru,2020-01-20 18:50:12.000,16.912,0.7610399999999999,Sim,Não,Sem devolução
25252401,218170,JACQUELINE,PISTAS,Loja Manacapuru,2021-12-01 19:40:36.000,49.86000000000001,2.2437,Sim,Não,Sem devolução
22490647,218418,WESLEN,JOGO AMERICANO,Loja Manacapuru,2021-05-13 11:15:57.000,24.496,1.10232,Sim,Não,Sem devolução
24576369,218655,DAMIANA,POLITRIS/SOPRADOR,Loja Manacapuru,2021-06-28 19:10:22.000,7.616,0.34271999999999997,Sim,Sim,Problema na Entrega
22743233,218898,RAFAELA,CAIXA ORGANIZADORA,Loja Manacapuru,2021-05-18 21:11:15.000,23.567999999999998,1.06056,Sim,Não,Sem devolução
24079213,219436,DANIELLY,BOLSA/MOCHILA P/FERR,Loja Manacapuru,2021-06-17 14:27:37.000,20.56,0.9251999999999999,Sim,Não,Sem devolução
25191137,219612,MARIA,FERRAM AUTOMOTIVAS,Loja Itacoatiara,2020-01-11 17:01:04.000,9.632,0.43344,Sim,Sim,Problema na Entrega
25131659,220981,MAYARA,FERRO DE VIAGEM,Loja Manacapuru,2021-10-01 14:06:23.000,3.16,0.1422,Sim,Não,Sem devolução
22557766,222271,FLAVIA,TUPIA/MICRORETÍFICA,Loja Autazes,2021-05-14 19:03:56.000,19.88,0.8946,Sim,Não,Sem devolução
24726879,222317,MARCIA,MICROFONE,Loja Autazes,2021-02-01 09:05:15.000,19.524,0.87858,Sim,Não,Sem devolução
25808352,222411,MARCUS,ACESS CUID PESSOAIS,Loja Itacoatiara,2021-01-23 15:44:46.000,7.176000000000001,0.32292000000000004,Sim,Sim,Antecipação de troca
25811190,223268,ROSANA,NO BREAK,Loja Itacoatiara,2021-01-23 16:29:20.000,17.304,0.7786799999999999,Sim,Não,Sem devolução
25692733,223531,ELCELANE,ESTABILIZ VOLTAGEM,Loja Manacapuru,2021-01-21 10:20:33.000,48.9,2.2005,Sim,Não,Sem devolução
22104859,223730,CRISTIANE,COLCH MOLA SOLTEIRO,Loja Manacapuru,2021-05-05 20:40:23.000,31.668000000000003,1.42506,Sim,Sim,Insatisfação com o atendimento
23640711,225784,ANDRE,NOTEBOOK,Loja Manacapuru,2020-06-08 15:09:28.000,113.02,5.0859,Sim,Não,Sem devolução
25816003,226245,JADRIA,ARM AÉREO COZ MADEIR,Loja Manacapuru,2021-01-23 17:29:38.000,27.892,1.25514,Sim,Não,Sem devolução
24765078,227916,LIGIA,SOFÁ DE CANTO,Loja Itacoatiara,2021-02-01 20:05:32.000,10.344,0.46547999999999995,Sim,Sim,Insatisfação com o produto
24683380,228059,SIMONE,SOFÁ 02 LUGARES,Loja Itacoatiara,2021-06-30 20:48:16.000,23.543999999999997,1.0594799999999998,Sim,Não,Sem devolução
24765170,229374,JANILTON,SOFÁ-CAMA,Loja Itacoatiara,2021-02-01 20:06:30.000,64.624,2.9080799999999996,Sim,Não,Sem devolução
24683479,229777,RICARDO,BERÇO,Loja Itacoatiara,2021-06-30 20:50:16.000,49.752,2.23884,Sim,Não,Sem devolução
22012563,230138,FRANCILEIDE,COMPL MÓV INFANTIS,Loja Itacoatiara,2021-04-05 13:09:42.000,28.352,1.2758399999999999,Sim,Sim,Insatisfação com o atendimento
22508014,230350,ANDERSON,INSTRUM ELETRÔNICO,Loja Manacapuru,2021-05-13 16:01:44.000,19.592,0.8816399999999999,Sim,Sim,Insatisfação com o atendimento
22508054,230850,LUCIO,CALCULADORA,Loja Manacapuru,2021-05-13 16:10:50.000,6.3999999999999995,0.288,Sim,Não,Sem devolução
23602210,231785,ATAUALPA,CELULAR/MP3,Loja Itacoatiara,2021-01-06 17:54:04.000,153.408,6.903359999999999,Sim,Sim,Defeito do produto
22330057,232120,PAULO,INFORMÁTICA,Loja Itacoatiara,2020-05-10 14:48:33.000,170.272,7.66224,Sim,Não,Sem devolução
24043228,233720,ADSON,TROCA GARANTIDA 1,Loja Itacoatiara,2021-06-16 19:56:08.000,187.024,8.41608,Sim,Sim,Insatisfação com o atendimento
24072147,234336,KAIO,TROCA GARANTIDA 2,Loja Itacoatiara,2021-06-17 12:52:19.000,71.984,3.2392799999999995,Sim,Não,Sem devolução
25694898,234642,NAYANDERSON,AR COND JANELA 1,Loja Itacoatiara,2021-01-21 10:56:16.000,73.3,3.2984999999999998,Sim,Não,Sem devolução
25648168,235158,FABRICIO,DEPURADOR 1,Loja Itacoatiara,2020-01-20 14:26:03.000,84.576,3.8059199999999995,Sim,Não,Sem devolução
23402444,235567,JEFFERSON,SOM 1,Loja Itacoatiara,2021-03-06 18:34:08.000,67.276,3.0274199999999998,Sim,Não,Sem devolução
22123447,235671,JOSE,SOM 2,Loja Autazes,2020-05-06 11:57:18.000,3.584,0.16128,Sim,Não,Sem devolução
25517291,237108,ALESSANDRA,RÁDIOS AUTO 1,Loja Itacoatiara,2021-01-18 09:35:43.000,20.552,0.92484,Sim,Não,Sem devolução
21899031,238128,JOYCE,TELEFONE CELULAR 1,Loja Itacoatiara,2021-02-05 11:08:56.000,863.04,38.8368,Sim,Não,Sem devolução
22866166,238516,VANESSA,TELEFONE CELULAR 2,Loja Itacoatiara,2021-05-22 10:43:57.000,2557.2,115.07399999999998,Sim,Sim,Insatisfação com o produto
21892447,238672,ANTONIA,FOGÕES 1,Loja Itacoatiara,2021-02-05 09:15:11.000,65.52,2.9484,Sim,Sim,Antecipação de troca
24683299,238797,RISONEIDE,VIDEO KARAOKÊ 1,Loja Itacoatiara,2021-06-30 20:47:04.000,35.348,1.59066,Sim,Sim,Insatisfação com o produto
22823949,239189,CRISTIANE,VIDEO KARAOKÊ 2,Loja Itacoatiara,2021-05-20 20:43:49.000,4.86,0.2187,Sim,Sim,Antecipação de troca
24062819,239249,KELI,FORNO 1,Loja Itacoatiara,2021-06-17 11:05:40.000,10.68,0.48059999999999997,Sim,Sim,Insatisfação com o atendimento
22970694,239290,LUCIANA,FREEZERS 1,Loja Manacapuru,2021-05-24 20:09:16.000,14.384,0.64728,Sim,Não,Sem devolução
21989719,239484,JUCARA,FREEZERS 2,Loja Itacoatiara,2020-05-03 20:27:43.000,10.384,0.46728,Sim,Sim,Insatisfação com o atendimento
23798676,239487,PATRICIA,IMPRESSORA/SCANNER 1,Loja Itacoatiara,2021-11-06 19:12:18.000,38.644,1.73898,Sim,Não,Sem devolução
26171215,241487,MARIA,TELEVISOR LCD 1,Loja Itacoatiara,2021-01-29 19:04:32.000,13.200000000000001,0.594,Sim,Não,Sem devolução
22201308,242450,REBECA,TELEVISOR LCD 2,Loja Autazes,2021-01-05 21:35:13.000,7.187999999999999,0.3234599999999999,Sim,Sim,Problema na Entrega
22852821,242587,FRANCILDA,MICROONDAS 1,Loja Itacoatiara,2021-05-21 19:31:02.000,18.488,0.8319599999999999,Sim,Não,Sem devolução
25153130,242929,JEANE,NOTEBOOK 1,Loja Itacoatiara,2021-10-01 19:23:19.000,4.132,0.18593999999999997,Sim,Sim,Insatisfação com o produto
25943858,243039,CLEIDIANE,GELADEIRA 1,Loja Itacoatiara,2021-01-25 19:39:11.000,9.159999999999998,0.4121999999999999,Sim,Sim,Insatisfação com o produto
23111494,243770,MILEIDE,GELADEIRA 2,Loja Itacoatiara,2021-05-27 13:43:17.000,19.38,0.8720999999999999,Sim,Sim,Insatisfação com o atendimento
23655615,244243,GABRIELA,TELEFONE FIXO 1,Loja Autazes,2020-06-08 18:47:36.000,12.972,0.5837399999999999,Sim,Não,Sem devolução
24442273,244376,KATIA,TELEFONE FIXO 2,Loja Itacoatiara,2020-06-25 19:47:21.000,24.924000000000003,1.12158,Sim,Sim,Problema na Entrega
24318925,244433,ANDREA,AR COND SPLIT 1,Loja Autazes,2021-06-22 21:17:37.000,287.04,12.9168,Sim,Sim,Insatisfação com o atendimento
24217927,244470,ANDELA,PORTÁTIL ELETRO,Loja Itacoatiara,2021-06-20 19:16:26.000,40.452,1.8203399999999998,Sim,Sim,Insatisfação com o atendimento
24813051,244477,SELMA,MÓVEIS 1,Loja Itacoatiara,2021-03-01 19:20:48.000,27.307999999999996,1.2288599999999998,Sim,Não,Sem devolução
22507156,244746,GRACILENE,MÁQUINA DE COSTURA 1,Loja Manacapuru,2021-05-13 15:43:49.000,28.683999999999997,1.2907799999999998,Sim,Não,Sem devolução
24758006,244875,JANE,MÁQUINA DE COSTURA 2,Loja Manacapuru,2021-02-01 18:10:50.000,17.804,0.8011799999999999,Sim,Não,Sem devolução
23463755,245335,NADIJA,FOGÕES 2,Loja Manacapuru,2021-04-06 18:39:19.000,2.9280000000000004,0.13176000000000002,Sim,Sim,Defeito do produto
24719923,246143,BRENA,TABLET 1,Loja Manacapuru,2020-01-01 19:57:24.000,2.112,0.09504,Sim,Não,Sem devolução
23999340,246460,DENIZE,FERRAMENTA 1,Loja Manacapuru,2021-06-15 20:58:49.000,3.9920000000000004,0.17964000000000002,Sim,Não,Sem devolução
22104160,246805,UBIRAJARA,FERRAMENTA 2,Loja Manacapuru,2021-05-05 20:30:50.000,2.1559999999999997,0.09701999999999998,Sim,Sim,Problema na Entrega
23321989,247449,JOSE,VIDEO GAMES 1,Loja Manacapuru,2021-01-06 15:16:26.000,16.04,0.7217999999999999,Sim,Sim,Defeito do produto
22886208,247736,LIVIA,PORTÁTIL FÇ VC MESMO,Loja Manacapuru,2021-05-22 18:16:43.000,3.98,0.17909999999999998,Sim,Sim,Defeito do produto
22131897,247776,MARIA,LAVADORA 1,Loja Manacapuru,2020-05-06 13:52:54.000,15.299999999999999,0.6884999999999999,Sim,Sim,Defeito do produto
25339244,247797,MICHELE,LAVADORA 2,Loja Manacapuru,2021-01-14 15:25:39.000,4.7,0.2115,Sim,Sim,Insatisfação com o produto
25312473,248069,ALANA,PORTÁTIL ANTENAS,Loja Manacapuru,2021-01-13 22:04:06.000,7.031999999999999,0.31643999999999994,Sim,Sim,Insatisfação com o atendimento
23607707,248882,JOSIVETE,BEBEDOURO 1,Loja Manacapuru,2021-01-06 19:30:48.000,2.932,0.13194,Sim,Não,Sem devolução
24074486,248977,KENYO,SERV INSTAL ELECTROL,Loja Manacapuru,2021-06-17 13:19:05.000,21.912000000000003,0.98604,Sim,Sim,Insatisfação com o atendimento
23513143,249585,WALCK,FOGÃO INDUSTRIAL,Loja Manacapuru,2021-05-06 18:26:18.000,4.792,0.21563999999999997,Sim,Não,Sem devolução
23063160,249601,HUDSON,EXAUSTOR VENTILAÇÃO,Loja Manacapuru,2021-05-26 09:47:23.000,16.688,0.75096,Sim,Não,Sem devolução
24661719,251833,SELMA,ACESS CAMA/MESA/BANH,Loja Manacapuru,2021-06-30 14:10:31.000,5.835999999999999,0.26261999999999996,Sim,Sim,Problema na Entrega
23221565,251877,PAULO,COLC/ACESS CAMA/COLC,Loja Manacapuru,2021-05-30 10:30:04.000,13.840000000000002,0.6228,Sim,Sim,Insatisfação com o produto
22852722,252221,LURIAN,LENÇOL,Loja Manacapuru,2021-05-21 19:30:12.000,14.075999999999999,0.6334199999999999,Sim,Sim,Antecipação de troca
23563029,254560,EDUARDO,COBRELEITO/COLCHA,Loja Manacapuru,2021-06-06 19:28:25.000,22.084,0.99378,Sim,Sim,Insatisfação com o atendimento
24194103,254838,DIEGO,EDREDON,Loja Manacapuru,2021-06-20 13:09:02.000,6.643999999999999,0.29897999999999997,Sim,Sim,Insatisfação com o produto
21924934,255163,ALEXSSANDRO,TOALHA DE BANHO,Loja Manacapuru,2021-02-05 19:28:29.000,1.0039999999999998,0.04517999999999999,Sim,Sim,Defeito do produto
24917146,255909,LARISSA,PNEU P/ AUTOMÓVEL,Loja Manacapuru,2021-05-01 21:01:22.000,7.896,0.35531999999999997,Sim,Sim,Insatisfação com o atendimento
22414998,256594,ADJANES,CARTÃO SERVIÇO AUTO,Loja Manacapuru,2021-11-05 21:44:39.000,7.595999999999999,0.34181999999999996,Sim,Sim,Defeito do produto
23403253,256982,TATIANA,CAPACETES,Loja Manacapuru,2021-03-06 19:03:47.000,3.592,0.16164,Sim,Não,Sem devolução
24147977,257380,DANIEL,PORTA-RETRATO,Loja Manacapuru,2021-06-19 15:33:17.000,16.887999999999998,0.7599599999999999,Sim,Sim,Antecipação de troca
24343680,257460,JOSE,BOMBONIÉRE,Loja Manacapuru,2021-06-23 14:12:32.000,7.0120000000000005,0.31554,Sim,Sim,Problema na Entrega
26169745,258282,CAROLINE,GERADOR,Loja Manacapuru,2021-01-29 18:41:09.000,5.835999999999999,0.26261999999999996,Sim,Não,Sem devolução
22507194,258351,LUIZA,CÂMARA DE AR,Loja Manacapuru,2021-05-13 15:46:45.000,16.0,0.72,Sim,Sim,Defeito do produto
24105325,258380,VANESSA,ÓLEO LUBRIF P/ MOTO,Loja Manacapuru,2020-06-18 14:05:14.000,8.872,0.39924,Sim,Sim,Problema na Entrega
23946688,258711,MARIA,ÓLEO LUBRIF P/ AUTO,Loja Manacapuru,2021-06-14 20:23:41.000,9.331999999999999,0.4199399999999999,Sim,Sim,Defeito do produto
22196681,258840,FRANCISCA,ACESS INSTRUM MUSIC,Loja Manacapuru,2021-01-05 20:10:40.000,0.7599999999999999,0.034199999999999994,Sim,Não,Sem devolução
22698797,259298,SARAH,INSTRUM DE SOPRO,Loja Manacapuru,2021-05-17 19:32:21.000,1.0919999999999999,0.04913999999999999,Sim,Sim,Insatisfação com o produto
22037824,259343,TATIANE,MOTOR ESTACIONÁRIO,Loja Manacapuru,2021-04-05 19:00:52.000,33.339999999999996,1.5002999999999997,Sim,Sim,Insatisfação com o produto
24579463,260043,JOAO,MOTOBOMBA,Loja Manacapuru,2021-06-28 19:56:20.000,3.9600000000000004,0.17820000000000003,Sim,Sim,Insatisfação com o produto
24530588,260237,GERUSA,BALANÇA INDUSTRIAL,Loja Manacapuru,2021-06-27 18:10:50.000,3.224,0.14508000000000001,Sim,Não,Sem devolução
